Code	Gencod	Long Name	Short Name	VAT Code	Purchase Price	Nomenclature	SousFamilleDistri Code	FamilleDistri Code	Categorie Code
543618	7311070330687	225G P/SUEDOIS DORE KRISPROLL 	225G P/SUEDOIS	1 	1.12	0105010505	30	10 	3 
376647	4005500569503	350G KIT KAT MINI             	350G KIT KAT M	2 	2.48	0105022005	40	60 	3 
025725	3251490307002	ETUI 250G GOUT.PEPITE CHOCOLAT	ETUI 250G GOUT	1 	1.51	0105071505	50	260	3 
009082	0000000009082	(MT)1POMME GOLDEN 2KG         	POM.GOLD.2KG  	1 	1.80	0230349900	91	440	ZZ
381888	3367651000191	230G SAND XXL THON CRUDITES   	230G SAND XXL 	1 	1.72	0240391505	52	380	3 
004680	0000000004680	(MT)POIVRON JAUNE VRAC 80     	POIVRON JAUNE 	1 	1.29	0230359900	93	450	8 
004033	0000000004033	(MT)CITRON VRAC               	CITRON VRAC   	1 	2.65	0230349900	91	440	ZZ
004631	0000000004631	SALADE LAITUE LOT DE 2        	SALADE LAITUE 	1 	0.66	0230359900	93	450	ZZ
250671	3073780516068	125G APERICUBE PROVENCAL      	125G APERICUBE	1 	1.70	0225283525	20	420	3 
575306	3660992008407	ESCALOPES POULET BIEN VU 1KG  	ESCALOPES POUL	1 	5.10	0215243015	30	390	9 
NULL	3256220653404	GEWURZTRAMINER BLC U 2012 75CL	GEWURZTRAMINER	1 	3.15	0110111010	50	340	8 
034889	3240932422359	300G RAVIOLI JAMBON LUSTUCRU  	300G RAVIOLI J	1 	1.36	0240390515	35	380	3 
292631	3029330011040	250G CANAPES RDS NATURE       	250G CANAPES R	1 	1.08	0210210505	91	20 	3 
362119	3038359000843	425G SPAGHETTO BOLOGNAISE     	425G SPAGHETTO	1 	1.17	0105034510	90	140	3 
099407	8000500249000	T200 TIC TAC MIX BOX SIMPSONS 	T200 TIC TAC M	2 	2.18	0105023010	50	75 	3 
046315	3256225050901	185G GOUTER.CHOC NOIR U BIO   	185G GOUTER.CH	1 	1.36	0105021005	50	260	11
NULL	3038354524009	450G SAC CUISSON RIZ  LUSTUCRU	450G SAC CUISS	1 	0.97	0105041505	14	110	ZZ
443907	3256224701132	1KG PRINTANIERE DE LEGUMES U  	1KG PRINTANIER	1 	0.87	0215244015	21	390	8 
208682	3099873045864	70CLX40* WHISKY JACK DANIEL S 	70CLX40* WHISK	2 	16.45	0110121005	80	370	3 
551166	3165440370391	450G 4 COQ ST JACQUES+ 1 GTE  	450G 4 COQ ST 	1 	5.58	0215241510	40	390	ZZ
410328	3256221712223	1L HUILE D ARACHIDE U         	1L HUILE D ARA	1 	2.47	0105032005	10	170	8 
502701	3256221111675	1KG TORSADE Q.SUPERIEU.CELLO U	1KG TORSADE Q.	1 	0.81	0105042005	20	110	8 
003012	0000000003012	(MT)POIRE ABATE               	POIRE ABATE   	1 	1.40	0230349900	91	440	ZZ
699257	5014328099924	25 ST THE TETLEY ANGLAIS      	25 ST THE TETL	1 	0.82	0105011510	30	50 	3 
411463	3256225447114	ALUMINIUM ROULEAU 20 METRES U 	ALUMINIUM ROUL	2 	0.80	0115141005	65	510	8 
NULL	3256221404951	1KG MELANGE POUR CANARIS U    	1KG MELANGE PO	2 	1.30	0105080505	42	270	8 
009711	3489815600044	125G PATE DE COING PROVENCE   	125G PATE DE C	1 	1.85	0105022510	10	70 	3 
NULL	3256221135411	NOUILLES Q.SUP. U CELLO 500G  	NOUILLES Q.SUP	1 	0.39	0105042005	16	110	8 
009101	0000000009101	(MT)1POMME PINK KISS          	POMME PINKISS 	1 	1.00	0230349900	91	440	ZZ
003990	0000000003990	(FL)POIRE WILLIAMS ROUGE 7    	POIRE WILLIAMS	1 	1.50	0105012000	91	440	ZZ
120957	3229820019604	BRIC 1L SOJA BOIRE NATURE BJOR	BRIC 1L SOJA B	1 	1.60	0105071505	20	260	3 
140145	3173287140145	CEMOI CHARDONS BALLOTIN 2(CU) 	CEMOI CHARDONS	2 	2.38	0105024020	10	60 	ZZ
444199	3256224110545	1L GLACE VANILLE U            	1L GLACE VANIL	1 	1.20	0215250505	30	410	8 
453431	3256222646978	550G PAIN SANDWICH CEREALES U 	550G PAIN SAND	1 	0.86	0210210520	91	20 	8 
749264	3256222646985	550G PAIN MIE SANDWICH COMPL U	550G PAIN MIE 	1 	0.76	0210210520	91	20 	8 
003093	0000000003093	(MT)RAISIN NOIR BLACK MAGI    	RAISIN NOIR BL	1 	2.85	0230349900	91	440	ZZ
NULL	3256220367981	RIZ BASMATI U BIO 500G        	RIZ BASMATI U 	1 	1.10	0105041505	30	120	8 
001721	3256224061533	680G SAUCE CUISINEE LEGUMES U 	680G SAUCE CUI	1 	1.12	0105034510	90	140	8 
480624	3256224234197	50CL BTLE LAIT UHT 1/2 ECR U  	50CL BTLE LAIT	1 	0.40	0225321005	40	90 	ZZ
NULL	4009900452229	5X10D FREEDENT WHITE MENT FORT	5X10D FREEDENT	2 	1.85	0105023005	10	75 	3 
235833	3095758863011	120G 4T FLT POULET ROTI SUP.FM	120G 4T FLT PO	1 	1.52	0240381550	18	380	3 
036530	3500610096044	75CL JP CHENET ICE ROSE 2014  	75CL JP CHENET	2 	2.38	0110111010	11	340	ZZ
343660	8710438059281	700G COUNTRY POTATOES MAC CAIN	700G COUNTRY P	1 	1.63	0215245010	26	390	3 
040937	3307483011125	350G POMPE A HUILE PROVENCALE 	350G POMPE A H	1 	2.93	0210220515	95	20 	ZZ
009082	0000000009082	(FL)POMME GOLDEN 70/75 SAC    	POM.GOLD.70/75	1 	1.65	0105012000	91	440	ZZ
643549	3428272110017	1L LAIT 1/2 ECREME MAT.LEG.BIO	1L LAIT 1/2 EC	1 	1.45	0225321015	40	90 	ZZ
004130	0000000004130	POMME PINKLADY                	POMME PINKLADY	1 	2.95	0230349900	91	440	ZZ
009129	0000000009129	(FL)RAISIN ALEDO OR           	RAIS.ALEDO OR 	1 	1.96	0105012000	91	440	ZZ
380086	3535551996924	1.5L SANGRIA EL TORERO        	1.5L SANGRIA E	2 	1.47	0110120505	30	360	3 
101951	3600541101951	250ML SH.BL.2/1 A/PELL.FRU(CU)	250ML SH.BL.2/	2 	1.57	0120150525	50	640	ZZ
009149	0000000009149	(MT)1FRAISE FR.BQ 500G        	FRAISE 500G FR	1 	0.90	0230349900	91	440	ZZ
446638	3256224192336	300G RAVIOLI 5 FROMAGES U     	300G RAVIOLI 5	1 	0.90	0240390515	35	380	8 
397588	3059942280473	20 SERPIL ST MARC ANTIBACTERIE	20 SERPIL ST M	2 	1.75	0115140510	95	510	3 
437841	3256220511636	PAPIER SPECIAL CUISSON 8M U   	PAPIER SPECIAL	2 	0.53	0115141005	65	510	8 
NULL	3251241017204	250ML POT BAUME LPM HYDRATANT 	250ML POT BAUM	2 	2.95	0120153010	90	650	3 
009149	0000000009149	(MT)FRAISE FR.BQ 500G         	FRAISE 500G FR	1 	2.30	0230349900	91	440	ZZ
966824	5449000054227	1L PET COCA COLA              	1L PET COCA CO	1 	1.10	0110100505	20	300	3 
478944	3256220991070	BANDE CIRE BY U X10+4RET+4LING	BANDE CIRE BY 	2 	2.33	0120153010	95	650	10
634142	5900951251818	198G MMS BISCUITS X8          	198G MMS BISCU	1 	1.93	0105021005	40	60 	3 
004900	0000000004900	PERSIL BOTTE                  	PERSIL BOTTE  	1 	0.59	0230359900	93	450	ZZ
009088	0000000009088	(FL)ASPERGE VERTE B(CU)       	ASPERGE V. BOT	1 	2.67	0105012000	91	450	3 
415873	3256225074662	20 LINGETTES VITRES U         	20 LINGETTES V	2 	0.41	0115131520	20	510	8 
501048	5449000024312	6X33CL COCA COLA CHERRY       	6X33CL COCA CO	1 	2.61	0110100505	21	300	3 
175189	3256221175189	730G ETUI TABOU(CU)           	730G ETUI TABO	1 	1.02	0105051505	14	240	ZZ
001284	3187570015201	BTE 250G CAFE GOUT ITAL/MALONG	BTE 250G CAFE 	1 	2.81	0105011005	29	30 	3 
430988	3256220130226	1L NECT/FRTS GOURMAND MANGUE U	1L NECT/FRTS G	1 	1.25	0110101505	40	300	8 
009151	0000000009151	(MT)RADIS ROSE BOTTE          	RADIS ROSE    	1 	0.71	0230359900	93	450	3 
415784	3256225166008	PASTILLES DE JAVEL X48 U      	PASTILLES DE J	2 	0.89	0115131505	40	500	8 
NULL	3256220584401	CDP RS CEL/ESPERIDES U 11 75CL	CDP RS CEL/ESP	2 	2.35	0110111010	11	340	ZZ
170009	3176571560001	1L LAIT FRAIS ENTIER CANDIA   	1L LAIT FRAIS 	1 	1.01	0225320505	35	419	3 
004664	0000000004664	TOMATE GRAPPE                 	TOMATE GRAPPE 	1 	2.60	0230359900	93	450	8 
NULL	3056440031699	LU PEPITO CHOCO.200G NOIR     	LU PEPITO CHOC	1 	0.78	0105021005	26	20 	3 
791203	8000500024065	350G FERRERO ROCHER CÔNE T28  	350G FERRERO R	1 	6.97	0105024020	30	61 	ZZ
003401	0000000003401	(MT)AVOCAT PIECE              	AVOCAT PIECE  	1 	0.78	0230359900	93	450	ZZ
482906	3392460482906	300G PAIN GRILLE GOUR(CU)     	300G PAIN GRIL	1 	1.79	0105010505	25	10 	ZZ
665567	3760074440030	125G ROQUETTE POUSSE DE STEF  	125G ROQUETTE 	1 	0.89	0230350401	22	450	4 
421028	3086127500170	10 RASOIR MASCULIN BIC COMFORT	10 RASOIR MASC	2 	2.36	0120151515	36	660	3 
NULL	8852018101024	SPE NOUILLE YUMYUM  POULET 60G	SPE NOUILLE YU	1 	0.20	0105071010	55	130	3 
206266	3036811363789	2X35CL BK MOUL 10 LEGS LIEBIG 	2X35CL BK MOUL	1 	1.46	0105052015	37	130	3 
009038	0000000009038	(MT)POMME DE TERRE TRESOR     	PDT TRESOR KG 	1 	0.70	0230359900	93	450	ZZ
476633	3660992001132	3/2 BOULETTES BOEUF CHIEN B.VU	3/2 BOULETTES 	2 	0.69	0105081015	10	270	9 
588278	3285650712320	75CL AOC BANDOL CANISSE RSE 09	75CL AOC BANDO	2 	4.80	0110111010	17	340	4 
515178	4002359650178	250G SUZI WAN VERMIC. RIZ     	250G SUZI WAN 	1 	1.63	0105071010	16	240	3 
004641	0000000004641	(MT)SALADE FEUILLE CHENE BL   	SALADE FEUILLE	1 	0.58	0230359900	93	450	ZZ
438643	3256220653077	75CL GAILLAC RG LE BAILLI 09 U	75CL GAILLAC R	2 	2.05	0110111010	31	340	8 
004812	0000000004812	NAVET BLANC                   	NAVET BLANC   	1 	1.40	0230359900	93	450	ZZ
009033	0000000009033	(FL)CHAMPIGNON MOYEN VRAC     	CHAMPIGNON M  	1 	2.31	0105012000	50	450	ZZ
477168	3256220211253	300G GOUTER CARRE CHOCOLAT U  	300G GOUTER CA	1 	0.63	0105021005	34	20 	8 
434055	3256220268035	280G VERRE MOUTARDE DIJON U   	280G VERRE MOU	1 	0.78	0105034005	30	140	8 
300963	3107872600394	70CLX35* TEQUILA SAN JOSE     	70CLX35* TEQUI	2 	10.51	0110121010	70	370	3 
046933	3124480182746	1L5 SCHWEPPES INDIAN TONIC    	1L5 SCHWEPPES 	1 	1.59	0110100505	16	300	3 
161084	3011360005557	ETUI 9 TABL BOUQUET GARNI KNOR	ETUI 9 TABL BO	1 	1.44	0105035005	10	130	3 
476918	3660992005802	100G BK SAUMON POUR CHAT B.VU 	100G BK SAUMON	2 	0.13	0105081005	30	270	9 
580505	3288576772027	75CL VIN SAVOIE ABYMES C.R    	75CL VIN SAVOI	2 	2.22	0110110505	44	340	3 
NULL	3256221712223	1L HUILE D ARACHIDE U         	1L HUILE D ARA	1 	2.47	0105032005	10	170	8 
909327	3600541101951	250ML SH.BL.2/1 A/PELL.FRUCTIS	250ML SH.BL.2/	2 	2.22	0120150505	15	640	3 
565458	8000500119822	319G FERRERO PRESTIGE T28     	319G FERRERO P	1 	6.56	0105024020	30	61 	ZZ
008799	8000070032835	PQ 250G CAF/MATINO MOUL LAVAZZ	PQ 250G CAF/MA	1 	1.48	0105011005	29	30 	3 
513304	3256222242828	EDULCORANT U 5X100 COMPRIMES  	EDULCORANT U 5	1 	1.07	0105031505	50	190	8 
004663	0000000004663	OIGNON BLANC VRAC             	OIGNON BLANC V	1 	2.15	0230359900	93	450	ZZ
003236	0000000003236	(MT)1PECHE JAUNE  UE          	PECHE JAUNE   	1 	2.65	0230349900	91	440	8 
568236	3256221116014	345G PIZZA CHORIZO U          	345G PIZZA CHO	1 	1.33	0215240505	11	390	8 
003012	0000000003012	(MT)1POIRE ABATE              	POIRE ABATE   	1 	1.55	0230349900	91	440	ZZ
408907	3256220210157	300G CAKE AUX FRUITS U        	300G CAKE AUX 	1 	1.10	0105021010	45	20 	8 
731481	3175520018655	75CL MERLOT ROUGE ROCHE MAZET 	75CL MERLOT RO	2 	1.90	0110110510	10	340	3 
258085	3045320104172	1L JUS CLEMENTINE FRAIS ANDROS	1L JUS CLEMENT	1 	1.74	0225291020	45	418	3 
004680	0000000004680	(MT)POIVRON JAUNE VRAC 80     	POIVRON JAUNE 	1 	2.14	0230359900	93	450	8 
004081	0000000004081	(MT)1AUBERGINE FR             	AUBERGINE FR  	1 	0.85	0230359900	93	450	ZZ
419291	3256220059244	20 INFUSION NUIT APAISANTE U  	20 INFUSION NU	1 	0.77	0105011505	20	50 	8 
004060	0000000004060	(MT)BROCOLI                   	BROCOLI       	1 	1.74	0230359900	93	450	ZZ
133803	3046920012010	TAB 100G RECETTE ORIGINAL LAIT	TAB 100G RECET	2 	0.79	0105021505	15	60 	3 
603727	3021761201618	4X90G POM POTE PO/FR/FRAMB SSA	4X90G POM POTE	1 	1.53	0105061010	85	200	3 
018374	3041090018374	BLEDICHEF 260G 18M. PA(CU)    	BLEDICHEF 260G	1 	1.63	0105070505	15	250	ZZ
126238	7613035200807	235G PATE A TARTE BRISÉE HERTA	235G PATE A TA	1 	0.82	0240390505	33	380	3 
180101	3181232518819	260G 2 CHEESBURGERS  MICRO ONE	260G 2 CHEESBU	1 	1.80	0215241010	30	390	3 
442595	3256224231486	20CL SPE.LAITIERE LEGERE 15% U	20CL SPE.LAITI	1 	0.42	0225292510	31	419	8 
176348	3229820019192	500G PAIN COMPLET 3 CEREALES  	500G PAIN COMP	1 	1.74	0105071505	40	260	3 
080505	5010752000307	70CLX40* WHISKY WILLIAM LAWSON	70CLX40* WHISK	2 	10.24	0110121005	80	370	3 
485462	3256224234456	1L BK LAIT ENTIER UHT U       	1L BK LAIT ENT	1 	0.66	0225321005	40	90 	ZZ
009082	0000000009082	(MT)POMME GOLDEN 2KG          	POM.GOLD.2KG  	1 	1.65	0230349900	91	440	ZZ
000305	8423230000305	(MT)SUCRINE BQ X3             	SUCRINE BQ X3 	1 	1.85	0230359900	93	450	ZZ
679477	3256225736324	50CL BTLE LAIT 1/2 EC BBC U   	50CL BTLE LAIT	1 	0.45	0225321005	40	90 	ZZ
009087	0000000009087	(MT)COURGETTE CLAIRE SS FL    	COURGET.SS FL 	1 	2.15	0230359900	93	450	ZZ
440894	3256220851138	335G CONFIT.FRAMBOISE ALLEGE U	335G CONFIT.FR	1 	1.03	0105012505	12	200	8 
822509	3255460144444	SUPER GLUE BLISTER            	SUPER GLUE BLI	2 	2.13	0320750525	40	610	3 
013134	3174780000981	1L5 COCA COLA S/CAFEINE       	1L5 COCA COLA 	1 	1.38	0110100505	20	300	3 
140591	3256224360582	300G WOK THAI DINDE&NOUILLES U	300G WOK THAI 	1 	1.56	0105051505	32	240	8 
015259	3256224070351	1KG FARINE GATEAUX U SACHET   	1KG FARINE GAT	1 	0.57	0105031005	25	100	8 
058134	8002270044892	6 X 1 L PET SAN PELLEGRINO EAU	6 X 1 L PET SA	1 	3.45	0110103005	30	320	3 
390112	3256222114415	3X1/4 POIS EXTRA FINS U       	3X1/4 POIS EXT	1 	1.22	0105043505	10	210	8 
NULL	3256223624388	50CLX45Ö PASTIS DE MARSEILLE U	50CLX45Ö PASTI	2 	6.02	0110120510	10	360	8 
NULL	3256221371116	1L BK CRE.TOMATE/BASILIC U BIO	1L BK CRE.TOMA	1 	1.16	0105052015	35	260	ZZ
005868	0000000005868	RAISIN BLANC ALEDO            	RAISIN BLANC A	1 	2.45	0230349900	91	440	ZZ
335853	3041090063206	250G CRACOTTE CEREALES COMPLÈT	250G CRACOTTE 	1 	1.33	0105010505	40	10 	3 
475221	3256220881302	8X125G YRT MX FRTS JNES 00% U 	8X125G YRT MX 	1 	1.42	0225291505	14	418	8 
027507	3147690073604	FLASK 20CLX40* WHISKY LABEL 5 	FLASK 20CLX40*	2 	3.01	0110121005	5 	370	3 
004456	0000000004456	(MT)TOMATE COEUR DE BOUF FR   	TOMATE COEUR D	1 	2.30	0230359900	93	450	ZZ
530542	4005808751990	LT HYDRAT.DCHE NIVEABODY 250ML	LT HYDRAT.DCHE	2 	2.75	0120153010	90	650	3 
389797	3256222113012	1/2 PETITS POIS E.F.ETUVEE U  	1/2 PETITS POI	1 	0.55	0105043505	10	210	8 
966230	3168930000990	85G 3 D S BUGLES SALÉ         	85G 3 D S BUGL	1 	0.66	0105020505	15	20 	3 
094211	3014230000201	200ML  DOVE DEO ATO ORIGINAL  	200ML  DOVE DE	2 	2.39	0120152005	50	650	3 
NULL	8014138856172	SOJA BARQUETTE 150G           	SOJA BARQUETTE	1 	1.40	0230350301	20	450	3 
577057	4009900469999	5X10DG AIRWAVES COOL CASSIS   	5X10DG AIRWAVE	2 	1.76	0105023005	20	75 	3 
379158	5000161021703	1.5KG ONE ADULT POULET CHAT   	1.5KG ONE ADUL	2 	4.68	0105081005	36	270	3 
017332	3116740017332	LUTTI ARLEQUIN SACHET (CU)    	LUTTI ARLEQUIN	2 	1.06	0105022505	20	70 	ZZ
019062	3229820019062	PQ 130GR GALETTES RIZ B(CU)   	PQ 130GR GALET	1 	1.07	0105071505	50	260	ZZ
744515	3760154744515	SUCETTES PROVENC(CU)          	SUCETTES PROVE	2 	0.14	0105023005	50	75 	ZZ
821058	5011546498423	16DOSET DOLCE GUSTO CAFÉ LUNGO	16DOSET DOLCE 	1 	3.85	0105011005	37	30 	3 
004040	0000000004040	PRUNE NOIRE UB RONDE 40+      	PRUNE NOIRE UB	1 	1.80	0230349900	91	440	ZZ
572293	3577390200046	200G FILET HARENG FUME NATUREL	200G FILET HAR	1 	1.27	0240400505	3 	491	3 
452304	3256225042821	12 PTI POT VAN/FRA/CHOC U     	12 PTI POT VAN	1 	1.38	0215253010	40	410	8 
NULL	8710416111109	DELACRE SPRITS LAIT 150G      	DELACRE SPRITS	1 	0.94	0105021005	26	20 	3 
437118	3256222240510	250G SALADE PARISIENNE THON U 	250G SALADE PA	1 	1.15	0105051005	25	220	8 
004173	0000000004173	(MT)1POMME ROYAL GALA         	POMME GALA    	1 	0.90	0230349900	91	440	ZZ
069761	3123930711703	160G EMMENTAL RAPE ENTREMONT  	160G EMMENTAL 	1 	1.17	0225284010	11	420	3 
004900	0000000004900	PERSIL BOTTE                  	PERSIL BOTTE  	1 	0.45	0230359900	93	450	ZZ
534601	3256222990330	4 TAMPONS SUR EPONGE ROUGE U  	4 TAMPONS SUR 	2 	0.97	0115140505	90	510	8 
457003	3175681851832	150G GERBLE AMANDE ETUI DE 6  	150G GERBLE AM	2 	1.72	0105071505	80	260	3 
003235	0000000003235	NECTARINE BLANCHE B ESPAGNE   	NECTARINE BLAN	1 	2.99	0230349900	91	440	ZZ
383254	3229820129112	1L BOISSON AUX AMANDES BIO    	1L BOISSON AUX	1 	2.59	0105071505	30	260	3 
614922	8710908961045	30CL BK MA SOUPE 8 LEG.KNORR  	30CL BK MA SOU	1 	0.91	0105052015	37	130	3 
426565	5449000137517	4X50CL COCA COLA ZERO         	4X50CL COCA CO	1 	2.75	0110100505	20	300	3 
396508	3256221111705	250G SPAGHETTI IGP AUX OEUFS U	250G SPAGHETTI	1 	0.56	0105042010	20	110	8 
073207	3256225073207	750ML LIQUIDE VSL CITR(CU)    	750ML LIQUIDE 	2 	0.64	0115131010	70	500	ZZ
089779	3163937632007	70CLX40* WHISKY CLAN CAMPBELL 	70CLX40* WHISK	2 	10.95	0110121005	80	370	3 
412956	3256223027882	2L BRIQUE PUR JUS D ORANGE U  	2L BRIQUE PUR 	1 	1.91	0110101505	31	300	8 
513304	3256222242828	EDULCORANT U 5X100 COMPRIMES  	EDULCORANT U 5	1 	1.12	0105031505	50	190	8 
420569	3428271980048	6X50CL BTE 1/2 ECR BIO LACTEL 	6X50CL BTE 1/2	1 	4.48	0225321015	40	90 	3 
528888	3256221786125	400G SPAGUETTI BOLOGNAISE U   	400G SPAGUETTI	1 	0.62	0105051515	30	240	8 
852148	8000500203873	T100 TIC TAC MIXER CERISE COLA	T100 TIC TAC M	2 	1.21	0105023010	50	75 	3 
410938	3256225044436	GANTS MENAGE TAILLE 7-7 1/2 U 	GANTS MENAGE T	2 	0.57	0115140515	95	510	8 
NULL	3256220599320	BDX RS PIERR.PEYSSARD U12 75CL	BDX RS PIERR.P	2 	1.75	0110111010	34	340	8 
244337	5449000020697	4X50CL COCA COLA LIGHT PET    	4X50CL COCA CO	1 	2.85	0110100505	20	300	3 
004543	0000000004543	(MT)ENDIVE VRAC               	ENDIVE VRAC   	1 	1.35	0230359900	93	450	ZZ
479110	3660992070039	1/4 THON NATUREL BIEN VU      	1/4 THON NATUR	1 	0.83	0105051005	20	220	9 
432639	3256222713120	400G CROQUETTE POISSON CHAT U 	400G CROQUETTE	2 	0.39	0105081005	32	270	8 
597811	3178530407327	240G BROWNIE DE POULETTE ST MI	240G BROWNIE D	1 	1.59	0105021010	26	20 	3 
497508	3021690011104	1/2 RAVIOLI BOLOGNAISE ZAPETT 	1/2 RAVIOLI BO	1 	1.40	0105051515	28	240	3 
732712	3086123341852	ALLUME FEU FLUO MEGALIGHTER   	ALLUME FEU FLU	2 	1.33	0305571505	10	530	3 
582450	3256223057506	1L VELOUTE LEGUME CREME U     	1L VELOUTE LEG	1 	0.92	0105052015	35	130	8 
323212	3218011750051	RUBAN DOUBLE FACE 25M         	RUBAN DOUBLE F	2 	4.79	0320752005	40	610	3 
524737	3760061180109	75CL COSTIERES NIMES RGE MISTR	75CL COSTIERES	2 	2.11	0110111010	22	340	1 
107577	3119780006106	6X33CL BOITE PANACH           	6X33CL BOITE P	1 	2.49	0110102010	70	310	3 
004543	0000000004543	ENDIVE VRAC                   	ENDIVE VRAC   	1 	1.30	0230359900	93	450	ZZ
429181	3256220071444	250G RIZ BASMATI MICRO-ONDAB.U	250G RIZ BASMA	1 	0.61	0105041505	55	120	8 
020872	3538280026856	200G 1848 PRALINOISE          	200G 1848 PRAL	1 	1.82	0105021545	10	60 	3 
004643	0000000004643	(MT)SALADE BATAVIA            	SALADE BATAVIA	1 	0.55	0230359900	93	450	ZZ
412647	3256223028346	1L BRIQUE JUS ABC ANANAS U    	1L BRIQUE JUS 	1 	0.69	0110101505	33	300	8 
398152	3256220310864	250G PQ TRADITION MOULU DK U  	250G PQ TRADIT	1 	0.96	0105011005	28	30 	8 
102250	8000070200166	PQ 250G CAFE CARTE NOIRE GRAIN	PQ 250G CAFE C	1 	2.88	0105011005	10	30 	3 
NULL	3045206393003	500ML DESINF SALLE BAIN SANYTO	500ML DESINF S	2 	2.19	0115131515	30	510	3 
004636	0000000004636	(MT)RAISIN RED GLOBE          	RAISIN RED GLO	1 	2.30	0230349900	91	440	ZZ
001304	3228470001304	250G CAFE MOULU L OR CLASS(CU)	250G CAFE MOUL	1 	2.48	0105011005	25	30 	ZZ
389755	3256221111712	250G TORSADES IGP AUX OEUFS U 	250G TORSADES 	1 	0.71	0105042010	20	110	8 
126563	3103220009956	500G ASSORTIMENT TIRLIBIBI    	500G ASSORTIME	2 	2.11	0105022505	20	70 	3 
174736	3228470006019	18 DOSETTES SENSEO CLASSIQUE  	18 DOSETTES SE	1 	1.97	0105011005	37	30 	3 
NULL	3256220112703	 1/2 SALSIFIS U               	 1/2 SALSIFIS 	1 	0.63	0105043505	38	210	8 
566690	3496080210137	BRIK 1L 1/2 ECREM PPX LAIT ICI	BRIK 1L 1/2 EC	1 	0.60	0225321005	40	90 	ZZ
481808	5410312900359	2.5KG CHARBON DE BOIS GRILLADE	2.5KG CHARBON 	2 	1.78	0320751005	20	530	1 
NULL	3175520018655	PAYS/OC MERLOT RG MAZET11 75CL	PAYS/OC MERLOT	2 	1.61	0110110510	30	340	3 
501153	0000054050051	33CL BIERE KWAK 8.4°          	33CL BIERE KWA	2 	1.25	0110102005	35	310	3 
562785	3263286301385	75CL VDP CINSAULT GRENACHE ROS	75CL VDP CINSA	2 	1.95	0110110510	11	340	3 
542955	3256222234465	6X110ML CONE VANILLE/FRAISE U 	6X110ML CONE V	1 	1.35	0215252510	22	410	8 
505123	3256220258494	400G FILET LIMANDE MEUNIERE U 	400G FILET LIM	1 	3.55	0215242505	41	390	8 
001496	3256224375043	PILE ALC.U STANDARD 3LR12     	PILE ALC.U STA	2 	1.21	0320720505	30	610	8 
730744	3256224612827	300G 8TR.SAUMON FUME ECOSSE U 	300G 8TR.SAUMO	1 	6.27	0240400505	1 	491	ZZ
610910	3492844654001	FRAIS EMB TOMME NOIRE PYR.2 € 	FRAIS EMB TOMM	1 	1.41	0220270505	46	421	3 
135619	3033490917357	4X125G ACTIVIA FRAISE         	4X125G ACTIVIA	1 	1.39	0225291510	19	418	3 
389941	3256222114170	3X1/4 MAIS DOUX U             	3X1/4 MAIS DOU	1 	0.79	0105043505	46	210	8 
478994	3256221096057	SAVON AMANDE/FRAMB.BY U 100G  	SAVON AMANDE/F	2 	0.54	0120152515	10	650	10
581496	7610700614044	50G RICOLA S/SUCRE EXTR STEVIA	50G RICOLA S/S	2 	1.07	0105023010	50	75 	3 
003321	0000000003321	(MT)CONCOMBRE FR              	CONCOMBRE FR  	1 	0.45	0230359900	93	450	ZZ
176314	3229820134642	25CL SOJA CUISINE BIO BJORG   	25CL SOJA CUIS	1 	0.99	0105071505	90	260	3 
009149	0000000009149	(MT)FRAISE FR.BQ 500G         	FRAISE 500G FR	1 	2.70	0230349900	91	440	ZZ
003234	0000000003234	(FL)NECTARINE JAUNE A         	NECTARINE JAUN	1 	1.30	0105012000	91	440	ZZ
443826	3256224531104	8X50G PANES DE CABILLAUD U    	8X50G PANES DE	1 	2.38	0215241015	42	390	8 
176306	3229820112015	1L NATURE DE RIZ              	1L NATURE DE R	1 	1.81	0105071505	30	260	3 
009014	0000000009014	(MT)CERISES BURLAT            	CERISE BURLAT 	1 	4.80	0230349900	91	440	ZZ
990323	3256222990323	6 TAMPONS SUR EPONGE VER(CU)  	6 TAMPONS SUR 	2 	1.05	0115140505	90	540	ZZ
009188	0000000009188	(MT)1TOMATE GRAPPE ITAL.      	TOMATE GRAPPE 	1 	1.25	0230359900	93	450	ZZ
678285	3015810714549	GENIE POUDRE PAQUET 450 GR    	GENIE POUDRE P	2 	1.21	0115130505	17	500	3 
007955	3256224375388	GANTS FINS LATEX U TAILLE S   	GANTS FINS LAT	2 	0.44	0115140515	95	510	8 
134574	4902663010203	58G SPE.MISO OIGNONS HIKARI M.	58G SPE.MISO O	1 	1.98	0105071010	16	240	ZZ
887984	3256220887984	PUR JUS CLEMENTINE U PE(CU)   	PUR JUS CLEMEN	1 	0.92	0110101505	50	300	ZZ
072722	3017760002905	120G PTT ECOL CHOC TENDRE LAIT	120G PTT ECOL 	1 	1.35	0105021005	34	20 	3 
NULL	3011360030498	LESIEUR MAYONNAISE TB 175G    	LESIEUR MAYONN	1 	0.62	0105034010	40	140	3 
665735	3256220665735	400G BTE 1/2 EPINARDS HACH(CU)	400G BTE 1/2 E	1 	0.42	0105043505	40	210	ZZ
478619	3660992006526	2KG MELANGE OISEAU NAT.BIEN VU	2KG MELANGE OI	2 	1.01	0105080505	42	270	9 
